dew,humidity,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,moonphase,conditions,Day,Month,Year,temp
12.5,64.1,25.2,22.3,269.8,1014.9,28.1,8.3,254.3,22.2,9,0.75,Partially cloudy,16,3,2020,20.3
8.4,65.4,44.05,42.5,288.2,1015.7,65.3,9.3,185.4,16,8,0.76,"Rain, Partially cloudy",17,3,2020,15.4
4.6,51.4,43.2,25.9,266.5,1017.2,54.7,10,197.3,17,7,0.8,Partially cloudy,18,3,2020,14.7
5.2,53.6,44.05,31.7,268.3,1018,54.4,10,253.8,21.8,8,0.83,Partially cloudy,19,3,2020,14.9
3.7,51.9,44.05,40.7,256.1,1016,37.7,10,188.3,16.3,6,0.86,"Rain, Partially cloudy",20,3,2020,13.5
4.5,55.1,36.4,24.1,328.3,1015.9,56.6,10,214.6,18.5,7,0.9,Partially cloudy,21,3,2020,13.9
1.3,40.2,19.8,22.3,78.7,1016.9,41,10,283.2,24.7,9,0.93,Partially cloudy,22,3,2020,15.9
-1,29.2,44.05,44.349999999999994,181.9,1010,48.8,6.8,246.4,21.1,9,0.97,Partially cloudy,23,3,2020,22.4
6.2,42.6,33.1,22.3,311,1010.6,8.5,6.7,274.9,23.6,9,0,Clear,24,3,2020,19.9
10,63.2,31,29.5,25.1,1013,45.4,8.2,263.3,22.6,9,0.03,Partially cloudy,25,3,2020,17.7
8.1,52.3,36.7,40.7,41.4,1007.4,65.8,7.4,197.2,17.1,7,0.07,"Rain, Partially cloudy",26,3,2020,20
10,52.7,37.8,44.349999999999994,9.9,1007.3,44,6.3,263.6,22.8,9,0.1,Partially cloudy,27,3,2020,20.3
9.3,61.9,31.7,22.3,319.7,1016.2,54.6,8.8,276.6,23.9,9,0.14,Partially cloudy,28,3,2020,17.8
3.2,38.3,33.1,24.1,204.5,1015.5,29.6,9.7,286.9,24.8,9,0.17,Partially cloudy,29,3,2020,19.8
-0.6,29.2,44.05,37.1,172.6,1010.7,29,7.8,279.6,24.4,9,0.2,Partially cloudy,30,3,2020,24.2
-0.7,29.2,44.05,44.349999999999994,221.4,1007.8,45.7,5.6,285.6,24.5,10,0.24,"Rain, Partially cloudy",31,3,2020,25.5
9.2,54,29.5,31.7,273.2,1014.3,43.8,8.2,246.6,21.1,8,0.25,Partially cloudy,1,4,2020,19.3
8.4,51.2,28.8,18.4,336.1,1015.5,18,9.3,289.5,24.8,9,0.31,Clear,2,4,2020,19.6
5.8,37.4,32,35.3,57.4,1015.5,12.4,10,291.6,25.1,9,0.34,Clear,3,4,2020,22.4
0.3,29.2,41.8,44.349999999999994,109.6,1011.2,8.9,7.8,298.4,25.8,10,0.37,Clear,4,4,2020,26.9
4.9,32.5,43.2,40.7,255,1011.2,15.7,3.2,293.9,25.4,9,0.41,Clear,5,4,2020,25
10.9,60,40.3,25.9,4.1,1016.6,31,7.8,285.6,24.6,10,0.44,Partially cloudy,6,4,2020,19.4
7.9,54,38.5,24.1,355,1016.5,28.7,9.5,300.6,25.8,10,0.48,Partially cloudy,7,4,2020,18.1
9.2,57.3,33.1,44.349999999999994,358.2,1015.7,52.7,8.8,249.6,21.5,8,0.5,Partially cloudy,8,4,2020,18.5
9.5,56.3,42.8,25.9,325.6,1014.3,39.7,9.9,221,18.9,7,0.54,"Rain, Partially cloudy",9,4,2020,18.9
7.2,53.6,41.4,29.5,266,1014.9,32.1,10,261.3,22.5,8,0.58,Partially cloudy,10,4,2020,17.4
8.3,53.7,28.8,20.5,320.7,1016.7,24.3,10,284,24.4,10,0.61,Partially cloudy,11,4,2020,18.3
9.4,58.3,30.6,29.5,7.1,1018.5,33,8.4,300.2,25.9,10,0.64,Partially cloudy,12,4,2020,19.1
7.3,52.4,35.6,33.5,21.5,1017.7,2.1,9.2,310.5,26.7,10,0.68,Clear,13,4,2020,19.2
9.2,57.7,40,31.7,10.5,1017.6,30,6.3,310.9,26.6,10,0.71,Partially cloudy,14,4,2020,19.5
9,48.1,29.9,18.4,38.4,1017.4,29,9.1,295,25.3,10,0.75,Partially cloudy,15,4,2020,21.7
8,43.4,44.05,29.5,276,1012.7,23.2,7.2,307.6,26.6,10,0.78,Partially cloudy,16,4,2020,21.6
11.1,61.4,44.05,25.9,326.6,1013.3,57.1,8.5,260.2,22.4,9,0.81,Partially cloudy,17,4,2020,19.6
11.9,62.7,39.6,31.7,4.6,1014.5,18.3,7.8,303.9,26.2,10,0.84,Clear,18,4,2020,20.5
10.1,56,44.05,31.7,9.4,1013.5,13.9,8.4,306.9,26.6,10,0.88,Clear,19,4,2020,21.1
10,54.4,35.6,31.7,20.2,1012.2,12.3,8.6,311.2,26.9,10,0.91,Clear,20,4,2020,21.3
6.6,38.7,24.5,20.5,52,1010.1,33.1,10,310.8,26.7,10,0.94,Partially cloudy,21,4,2020,24.6
5.2,29.9,44.05,40.7,235.9,1007.3,10.4,6.2,321.4,27.8,10,0.98,Clear,22,4,2020,26.8
12.2,57,27.4,29.5,321.2,1011.9,22.9,8.8,317.5,27.6,10,0,Partially cloudy,23,4,2020,22.5
9.5,47.3,44.05,44.349999999999994,274.7,1005.1,41.8,7.5,312.5,27.1,10,0.05,Partially cloudy,24,4,2020,24.1
9.9,55.8,44.05,27.7,282.9,1011.4,68.5,10,209,18.1,7,0.08,Partially cloudy,25,4,2020,19.4
9.4,52.3,32.4,27.7,307.7,1013.8,38,10,316.7,27.3,10,0.12,Partially cloudy,26,4,2020,20.4
8.2,39.7,29.2,24.1,76.6,1012,27.5,10,250.2,21.5,9,0.15,Partially cloudy,27,4,2020,23.6
10,45.6,44.05,29.5,7.1,1011.1,1.8,10,318.1,27.6,10,0.19,Clear,28,4,2020,22.8
8.5,49.2,38.5,24.1,346,1014.8,25.4,10,320.5,27.7,10,0.22,Partially cloudy,29,4,2020,20.2
9.7,52.2,32,24.1,20.6,1014.4,13.8,8.3,327.3,28.1,10,0.25,Clear,30,4,2020,21.5
8.7,36.7,28.4,29.5,333,1012.8,12.6,9.7,317.2,27.4,10,0.29,Clear,1,5,2020,25.3
11.3,51,33.5,24.1,355.2,1012.7,6.3,10,324.5,28.1,10,0.32,Clear,2,5,2020,23.4
11.2,51,33.1,24.1,352.2,1011.2,12.9,9.7,313.9,27,9,0.36,Clear,3,5,2020,23.6
9.7,40.9,36.4,35.3,17.6,1010,5.2,10,324.4,27.9,10,0.39,Clear,4,5,2020,25.7
10,51,44.05,38.9,287.1,1012.4,50.5,9,288.4,24.8,10,0.43,Partially cloudy,5,5,2020,21.2
10.3,51.2,32.8,22.3,307.5,1015.6,21.5,10,324.4,28,10,0.46,Partially cloudy,6,5,2020,21.4
8.9,42.8,31.7,24.1,1.8,1013.9,0,10,332.7,28.7,10,0.5,Clear,7,5,2020,24.3
6,32,44.05,40.7,310.3,1009.8,9.2,9.2,328.8,28.5,10,0.53,Clear,8,5,2020,26.8
12.6,57.5,38.9,22.3,297.4,1013.4,52.9,8.7,304.8,26.5,10,0.56,Partially cloudy,9,5,2020,22
10.5,51.9,37.1,25.9,339.5,1016.8,17.3,8.7,333.5,28.9,10,0.6,Clear,10,5,2020,22.2
9.2,47.8,39.6,35.3,29.1,1017.2,26.7,10,340.2,29.5,10,0.63,Partially cloudy,11,5,2020,23.3
8.8,41.4,44.05,33.5,34.9,1015.6,27.9,10,335.6,29.1,10,0.66,Partially cloudy,12,5,2020,25.5
6.2,32.1,44.05,35.3,29.9,1014.3,77.9,10,273.8,23.7,9,0.7,Partially cloudy,13,5,2020,26.3
8.4,37.2,37.4,27.7,24.8,1011.7,25.8,9.5,332.5,28.8,10,0.75,Partially cloudy,14,5,2020,26.1
14.2,53.2,44.05,33.5,24.2,1010,51,9.2,269.6,23.4,9,0.76,Partially cloudy,15,5,2020,26.7
14.9,45.6,38.5,24.1,21,1010,53.6,10,305.8,26.4,10,0.79,Partially cloudy,16,5,2020,28.9
12.2,33.5,41.4,31.7,27.1,1009.8,34.1,10,330.8,28.7,10,0.83,Partially cloudy,17,5,2020,31.6
11.4,29.2,38.9,31.7,22.7,1009.1,10.3,10,321.9,28,10,0.86,Rain,18,5,2020,32.1
9,29.2,34.6,35.3,30.9,1008.7,6.3,8.3,328.8,28.4,10,0.89,Clear,19,5,2020,33.5
3.8,29.2,42.8,25.9,47.1,1007.3,3.3,8.8,334.2,28.8,10,0.92,Clear,20,5,2020,36.5
6,29.2,34.9,25.9,6.7,1006.9,28.1,10,316.1,27.4,10,0.96,Partially cloudy,21,5,2020,36.3
15,51.2,44.05,25.9,340.7,1013.5,8.4,10,325.3,28.2,10,0,Clear,22,5,2020,27.3
12.5,51.4,44.05,31.7,323.9,1016.1,27,10,324.1,28,10,0.02,Partially cloudy,23,5,2020,24.1
8.1,43.3,44.05,27.7,315.9,1016.8,19.7,10,322.3,27.9,10,0.06,Clear,24,5,2020,21.8
8.2,42.9,36.7,22.3,333,1016.6,0,10,343.7,29.8,10,0.1,Clear,25,5,2020,23.1
11.9,49.4,38.5,31.7,16.6,1014.7,5.6,10,340.3,29.4,10,0.13,Clear,26,5,2020,24.7
14,57.1,44.05,31.7,347.6,1015,36.7,9,333.7,28.9,10,0.17,Partially cloudy,27,5,2020,23.7
10.8,49.6,43.9,29.5,341.7,1016.6,24.2,10,336.6,29.2,10,0.2,Partially cloudy,28,5,2020,23.1
9.8,47.4,43.2,35.3,16,1017.9,20.2,10,340,29.3,10,0.24,Partially cloudy,29,5,2020,22.2
